11.1922,-12.671,
11.2058,-12.5259,
11.2176,-12.3826,
11.2273,-12.2409,
11.2353,-12.1007,
11.2414,-11.9618,
11.2457,-11.8242,
11.2483,-11.6876,
11.2491,-11.552,
11.2483,-11.4172,
11.2459,-11.2831,
11.2418,-11.1495,
11.2362,-11.0164,
11.2291,-10.8836,
11.2204,-10.751,
11.2102,-10.6185,
11.1986,-10.4859,
11.1855,-10.3531,
11.171,-10.22,
11.1551,-10.0865,
11.1378,-9.95241,
11.1191,-9.81765,
11.099,-9.6821,
11.0776,-9.54561,
11.0548,-9.40806,
11.0306,-9.26932,
11.0052,-9.12926,
10.9784,-8.98776,
10.9502,-8.84466,
10.9208,-8.69984,
10.89,-8.55316,
10.8579,-8.40447,
10.8244,-8.25363,
10.7896,-8.10048,
10.7534,-7.94488,
10.7159,-7.78665,
10.677,-7.62565,
10.6368,-7.46169,
10.5951,-7.2946,
10.552,-7.12421,
10.5075,-6.95031,
10.4616,-6.77273,
10.4142,-6.59124,
10.3653,-6.40564,
10.3148,-6.21572,
10.2628,-6.02122,
10.2093,-5.82192,
10.1541,-5.61756,
10.0973,-5.40787,
10.0388,-5.19256,
9.97863,-4.97136,
9.91666,-4.74394,
9.85289,-4.50998,
9.78726,-4.26913,
9.71972,-4.02103,
9.65022,-3.76529,
9.5787,-3.50151,
9.5051,-3.22925,
9.42936,-2.94805,
9.3514,-2.65742,
9.27115,-2.35686,
9.18853,-2.0458,
9.10347,-1.72367,
9.01586,-1.38983,
8.92562,-1.04361,
8.83265,-0.684317,
8.73684,-0.311176,
8.63807,0.0766241,
8.53624,0.479956,
8.43121,0.899755,
8.32285,1.33702,
8.21101,1.79284,
8.09554,2.26836,
7.97628,2.76484,
7.85304,3.2836,
7.72566,3.82611,
7.59392,4.39392,
7.45762,4.98871,
7.31652,5.61232,
7.1704,6.2667,
7.01898,6.95399,
6.86199,7.67652,
6.69914,8.43677,
6.5301,9.23749,
6.35454,10.0816,
6.17207,10.9724,
5.98231,11.9133,
5.78484,12.9081,
5.57918,13.9611,
5.36486,15.0766,
5.14132,16.2597,
4.90801,17.5158,
4.66429,18.8506,
4.40948,20.2706,
4.14287,21.7828,
3.86366,23.3947,
3.57099,25.1146,
3.26393,26.9515,
2.94148,28.9152,
2.60254,31.0162,
2.24593,33.2659,
1.87034,35.6764,
1.47438,38.261,
1.05652,41.0335,
0.615099,44.0084,
0.148326,47.2008,
-0.34575,50.6264,
-0.86924,54.3003,
-1.42442,58.2377,
-2.01375,62.452,
-2.63987,66.9546,
-3.30559,71.7536,
-4.01389,76.8515,
-4.76791,82.2438,
-5.57092,87.9158,
-6.42626,93.8396,
-7.33725,99.9702,
-8.30711,106.241,
-9.33882,112.56,
-10.4348,118.805,
-11.5969,124.819,
-12.8257,130.411,
-14.1203,135.357,
-15.4777,139.405,
-16.8924,142.288,
-18.3558,143.743,
-19.8556,143.531,
-21.3757,141.47,
-22.8962,137.457,
-24.394,131.494,
-25.8435,123.692,
-27.2185,114.275,
-28.4936,103.554,
-29.6457,91.905,
-30.6562,79.7256,
-31.5114,67.4024,
-32.2035,55.2808,
-32.7301,43.6441,
-33.0941,32.7052,
-33.3024,22.6058,
-33.3653,13.4241,
-33.2948,5.18561,
-33.1042,-2.12477,
-32.8074,-8.55064,
-32.4175,-14.1539,
-31.9474,-19.0063,
-31.409,-23.1834,
-30.8129,-26.76,
-30.1688,-29.8075,
-29.4852,-32.3919,
-28.7697,-34.5731,
-28.0288,-36.4047,
-27.2681,-37.9339,
-26.4924,-39.2023,
-25.7061,-40.2458,
-24.9127,-41.0958,
-24.1151,-41.7792,
-23.3161,-42.319,
-22.5179,-42.7352,
-21.7223,-43.0448,
-20.931,-43.2625,
-20.1453,-43.4006,
-19.3662,-43.47,
-18.5949,-43.4797,
-17.8321,-43.4377,
-17.0785,-43.3505,
-16.3345,-43.2241,
-15.6008,-43.0633,
-14.8777,-42.8723,
-14.1655,-42.6548,
-13.4644,-42.4138,
-12.7747,-42.1522,
-12.0966,-41.8722,
-11.43,-41.5757,
-10.7752,-41.2646,
-10.1322,-40.9403,
-9.50102,-40.6041,
-8.8817,-40.2571,
-8.27423,-39.9003,
-7.67861,-39.5346,
-7.09481,-39.1607,
-6.52278,-38.7794,
-5.9625,-38.3913,
-5.41389,-37.9969,
-4.87691,-37.5968,
-4.35148,-37.1914,
-3.83753,-36.7811,
-3.33498,-36.3665,
-2.84376,-35.9479,
-2.36376,-35.5257,
-1.89491,-35.1003,
-1.4371,-34.6722,
-0.990243,-34.2416,
-0.554232,-33.8089,
-0.128963,-33.3746,
0.285672,-32.939,
0.689784,-32.5025,
1.08349,-32.0655,
1.4669,-31.6283,
1.84015,-31.1913,
2.20334,-30.755,
2.55662,-30.3196,
2.90011,-29.8855,
3.23394,-29.4532,
3.55825,-29.0229,
3.87317,-28.5951,
4.17885,-28.17,
4.47543,-27.7481,
4.76306,-27.3296,
5.04189,-26.9148,
5.31206,-26.504,
5.57373,-26.0976,
5.82705,-25.6958,
6.07218,-25.2988,
6.30927,-24.9069,
6.53849,-24.5203,
6.76,-24.1392,
6.97395,-23.7638,
7.1805,-23.3942,
7.37982,-23.0306,
7.57207,-22.6732,
7.75741,-22.322,
7.93601,-21.9771,
8.10801,-21.6386,
8.27359,-21.3066,
8.4329,-20.9811,
8.5861,-20.6621,
8.73334,-20.3496,
8.87479,-20.0436,
9.01058,-19.7441,
9.14088,-19.4511,
9.26584,-19.1645,
9.38559,-18.8842,
9.50029,-18.6102,
9.61008,-18.3425,
9.71509,-18.0808,
9.81547,-17.8251,
9.91134,-17.5753,
10.0028,-17.3313,
10.0901,-17.0929,
10.1733,-16.8601,
10.2524,-16.6327,
10.3277,-16.4104,
10.3992,-16.1934,
10.467,-15.9812,
10.5314,-15.7739,
10.5923,-15.5712,
10.6498,-15.373,
10.7042,-15.1792,
10.7554,-14.9896,
10.8036,-14.804,
10.8488,-14.6223,
10.8912,-14.4443,
10.9308,-14.2699,
10.9677,-14.0988,
11.002,-13.9311,
11.0337,-13.7664,
11.063,-13.6047,
11.09,-13.4457,
11.1146,-13.2894,
11.1369,-13.1356,
11.157,-12.9842,
11.175,-12.8349,
11.1909,-12.6877,
11.2048,-12.5424,
11.2168,-12.3989,
11.2268,-12.2571,
11.2349,-12.1167,
11.2412,-11.9777,
11.2457,-11.8399,
11.2485,-11.7032,
11.2495,-11.5675,
